FORWARD_TEXT_FORMAT_1.0
STDEP =  2325.0000
ENDEP =  3749.5000
RLEV  =     0.1250
CURVENAME =  GR, SP, CALI, C13, C24, RT, RI, RXO, AC, CNL, DEN, SH, POR, GR_CMR, CMRP_A, CMEF_17, CMFF_6, CMFF_20, KTIM_20, KSDR_20, SO, DEVI, AZIM
END
#DEPTH            GR         SP       CALI        C13        C24         RT         RI        RXO         AC        CNL        DEN         SH        POR     GR_CMR     CMRP_A    CMEF_17     CMFF_6    CMFF_20    KTIM_20    KSDR_20         SO       DEVI       AZIM
2976.6250      83.180    -44.361      8.723      8.723     10.042      3.381      2.976      0.470     94.703     32.007      2.364     43.583      7.498  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.546
2976.7500      82.081    -44.379      8.725      8.725     10.177      3.425      3.011      0.297     94.859     31.868      2.355     42.805      7.952  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.422
2976.8750      81.109    -44.396      8.731      8.731     10.280      3.442      3.027      0.333     95.162     32.117      2.347     42.507      8.286  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.448    122.386
2977.0000      80.851    -44.407      8.739      8.739     10.347      3.438      3.027      0.582     95.434     32.613      2.348     42.577      8.238  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.392
2977.1250      81.609    -44.408      8.750      8.750     10.358      3.423      3.016      0.760     95.504     32.957      2.364     42.841      7.635  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.450    122.363
2977.2500      82.704    -44.400      8.761      8.761     10.271      3.398      3.001      0.933     95.347     32.113      2.393     43.282      6.563  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.449    122.440
2977.3750      83.401    -44.381      8.772      8.772     10.098      3.370      2.976      1.194     95.300     32.068      2.394     43.779      6.446  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    122.623
2977.5000      83.387    -44.358      8.779      8.779      9.944      3.322      2.938      0.959     95.428     31.831      2.403     44.639      6.004  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    122.789
2977.6250      82.721    -44.333      8.783      8.783      9.857      3.255      2.883      0.776     95.659     31.307      2.408     45.856      5.650  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    122.887
2977.7500      81.334    -44.307      8.781      8.781      9.863      3.167      2.808      0.687     95.837     31.292      2.407     47.482      5.435  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    122.929
2977.8750      79.103    -44.280      8.775      8.775      9.962      3.056      2.716      0.772     95.772     32.838      2.406     49.582      5.152  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    122.983
2978.0000      76.738    -44.252      8.767      8.767     10.117      2.971      2.637      0.785     95.463     32.311      2.399     51.226      5.117  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.107
2978.1250      75.777    -44.227      8.760      8.760     10.215      2.921      2.594      0.582     95.012     33.623      2.393     52.209      5.144  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    123.119
2978.2500      75.512    -44.202      8.752      8.752     10.202      2.914      2.585      0.623     94.566     34.401      2.382     52.347      5.439  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.130
2978.3750      75.866    -44.177      8.746      8.746     10.080      2.940      2.606      1.245     94.383     34.714      2.374     51.834      5.752  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.192
2978.5000      76.915    -44.150      8.743      8.743      9.887      2.980      2.643      1.202     94.650     34.477      2.375     51.050      5.851  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    123.278
2978.6250      78.740    -44.126      8.744      8.744      9.699      3.022      2.676      0.972     95.337     31.735      2.382     50.236      5.775  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.208
2978.7500      79.685    -44.106      8.749      8.749      9.587      3.044      2.694      0.927     96.212     30.763      2.379     49.812      5.934  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.274
2978.8750      79.996    -44.088      8.753      8.753      9.535      3.067      2.707      1.005     96.729     29.722      2.379     49.371      6.007  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.365
2979.0000      80.282    -44.076      8.755      8.755      9.529      3.095      2.725      1.186     96.800     29.102      2.377     48.838      6.156  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.441    123.497
2979.1250      80.794    -44.074      8.753      8.753      9.551      3.144      2.762      1.138     96.572     29.160      2.378     47.913      6.280  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.439    123.627
2979.2500      81.446    -44.085      8.747      8.747      9.579      3.226      2.824      0.972     96.359     29.813      2.391     46.388      6.118  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.438    123.690
2979.3750      81.883    -44.110      8.735      8.735      9.568      3.332      2.911      0.867     96.531     30.360      2.402     44.459      6.066  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.439    123.768
2979.5000      82.237    -44.141      8.721      8.721      9.491      3.458      3.012      0.856     97.178     32.127      2.428     42.227      5.522  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.439    123.855
2979.6250      83.219    -44.174      8.713      8.713      9.392      3.567      3.103      1.482     98.252     32.891      2.439     40.348      5.407  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.439    123.956
2979.7500      84.452    -44.203      8.710      8.710      9.326      3.648      3.172      1.394     99.478     33.246      2.435     38.982      9.429  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.438    123.990
2979.8750      85.274    -44.225      8.713      8.713      9.346      3.692      3.210      0.994    100.298     33.638      2.425     38.250     10.098  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.436    123.970
2980.0000      84.996    -44.242      8.719      8.719      9.492      3.685      3.207      0.969     99.845     33.264      2.415     38.366     10.690  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.441    124.096
2980.1250      83.697    -44.251      8.722      8.722      9.708      3.644      3.170      1.169     99.001     32.091      2.426     39.049      9.965  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.438    124.091
2980.2500      82.955    -44.261      8.725      8.725      9.842      3.591      3.125      1.151     98.656     32.646      2.418     39.941     10.367  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.439    124.069
2980.3750      81.422    -44.283      8.730      8.730      9.841      3.548      3.088      1.005     98.607     33.367      2.405     40.672      6.576  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.440    124.024
2980.5000      79.120    -44.322      8.736      8.736      9.717      3.524      3.066      0.917     98.731     33.765      2.388     41.084      7.112  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.439    123.983
2980.6250      76.735    -44.377      8.740      8.740      9.532      3.520      3.062      0.840     98.948     33.827      2.360     41.152      8.092  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.440    123.958
2980.7500      74.232    -44.442      8.740      8.740      9.393      3.528      3.067      0.738     99.137     32.598      2.358     41.015      8.190  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.814
2980.8750      71.330    -44.513      8.738      8.738      9.380      3.494      3.040      0.838     98.519     31.428      2.371     41.601      7.620  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.442    123.765
2981.0000      68.422    -44.589      8.738      8.738      9.458      3.422      2.981      1.360     97.528     30.822      2.398     42.858      6.462  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.685
2981.1250      66.184    -44.667      8.740      8.740      9.575      3.315      2.894      1.327     96.878     30.283      2.411     44.765      5.718  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.635
2981.2500      64.686    -44.747      8.741      8.741      9.668      3.186      2.790      0.890     96.800     29.344      2.402     47.128      5.647  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.445    123.592
2981.3750      63.205    -44.825      8.740      8.740      9.673      3.066      2.686      0.872     96.799     27.907      2.396     49.390      5.485  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.417
2981.5000      62.905    -44.902      8.734      8.734      9.572      2.977      2.615      0.906     95.901     28.556      2.380     51.109      5.694  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.469
2981.6250      64.000    -44.975      8.725      8.725      9.468      2.946      2.579      0.962     95.323     29.709      2.374     51.716      5.772  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.523
2981.7500      65.491    -45.039      8.716      8.716      9.421      2.952      2.579      0.981     95.050     31.257      2.370     51.598      5.907  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.559
2981.8750      67.045    -45.090      8.708      8.708      9.454      2.988      2.606      1.002     95.024     32.469      2.364     50.895      6.202  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.586
2982.0000      68.743    -45.125      8.704      8.704      9.553      3.048      2.648      1.015     95.189     32.673      2.357     49.735      6.613  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.626
2982.1250      71.099    -45.146      8.708      8.708      9.677      3.117      2.704      0.990     95.606     32.238      2.356     48.421      6.878  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.446    123.703
2982.2500      72.288    -45.159      8.717      8.717      9.791      3.237      2.796      0.943     95.389     32.684      2.338     46.186      7.869  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.736
2982.3750      72.444    -45.171      8.725      8.725      9.866      3.336      2.871      1.104     94.676     31.616      2.335     44.387      8.322  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.787
2982.5000      72.946    -45.184      8.731      8.731      9.898      3.386      2.902      1.002     93.964     31.245      2.341     43.495      8.297  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.447    123.799
2982.6250      74.183    -45.202      8.735      8.735      9.891      3.364      2.872      0.858     93.510     31.938      2.349     43.886      7.950  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.444    123.750
2982.7500      75.336    -45.226      8.739      8.739      9.858      3.256      2.775      0.625     93.234     31.833      2.357     45.837      7.317  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      1.443    123.668
